game_id,date,team,opponent,half,jump_winner
401483472,2022-11-15,Vermont,USC,1,USC
401484368,2022-11-15,Memphis,Saint Louis,1,Saint Louis
401485021,2022-11-15,San Diego State,Stanford,1,San Diego State
401485137,2022-11-15,Buffalo,UConn,1,Buffalo
401485138,2022-11-15,Stonehill,Providence,1,Providence
401485139,2022-11-15,Central Connecticut,St. John's,1,Central Connecticut
401485140,2022-11-15,Fairfield,Xavier,1,Xavier
401485307,2022-11-15,Queens University,La Salle,1,La Salle
401487105,2022-11-15,Rice,Middle Tennessee,1,Middle Tennessee
401487154,2022-11-15,Sul Ross,UTEP,1,UTEP
401487320,2022-11-15,William Jessup,Nevada,1,William Jessup
401487354,2022-11-15,New Mexico,SMU,1,SMU
401487366,2022-11-15,Dartmouth,Quinnipiac,1,Dartmouth
401487390,2022-11-15,Dayton,UNLV,1,UNLV
401487451,2022-11-15,Pennsylvania,Drexel,1,Drexel
401487627,2022-11-15,New Hampshire,Fordham,1,Fordham
401487664,2022-11-15,Stony Brook,Rhode Island,1,Stony Brook
401487692,2022-11-15,St. Bonaventure,South Dakota State,1,St. Bonaventure
401488192,2022-11-15,Loyola Marymount,UC Irvine,1,Loyola Marymount
401488381,2022-11-15,Alabama,South Alabama,1,South Alabama
401488541,2022-11-15,Harris Stowe,UT Martin,1,Harris Stowe
401488663,2022-11-15,Appalachian State,Louisville,1,Appalachian State
401488802,2022-11-15,McDaniel,Mount St. Mary's,1,Mount St. Mary's
401489005,2022-11-15,Eastern Michigan,Bradley,1,Bradley
401489036,2022-11-15,Pacific,North Dakota,1,North Dakota
401489088,2022-11-15,Hardin-Simmons,UT Arlington,1,UT Arlington
401489481,2022-11-15,Cal State Northridge,California Baptist,1,Cal State Northridge
401489516,2022-11-15,James Madison,Howard,1,James Madison
401489521,2022-11-15,Mercer,Georgia State,1,Mercer
401489521,2022-11-15,Mercer,Georgia State,3,Georgia State
401489600,2022-11-15,Texas Lutheran,Incarnate Word,1,Texas Lutheran
401491688,2022-11-15,Montana State,Oregon,1,Montana State
401491692,2022-11-15,Benedictine (AZ),Northern Arizona,1,Northern Arizona
401491723,2022-11-15,Lees McRae,High Point,1,High Point
401491807,2022-11-15,Indianapolis,Western Kentucky,1,Western Kentucky
401491902,2022-11-15,Alabama State,San Jos̩ State,1,San Jos̩ State
401492178,2022-11-15,Alcorn State,Stephen F. Austin,1,Stephen F. Austin
401492256,2022-11-15,Bucknell,Saint Peter's,1,Saint Peter's
401493678,2022-11-15,Bowling Green,Wright State,1,Bowling Green
401493683,2022-11-15,Grace Christian University,Youngstown State,1,Youngstown State
401493701,2022-11-15,Morgan State,Akron,1,Morgan State
401493954,2022-11-15,McMurry,Abilene Christian,1,McMurry
401494599,2022-11-15,Washington State,Prairie View A&M,1,Prairie View A&M
401496647,2022-11-15,Vanguard,Pepperdine,1,Vanguard
401496895,2022-11-15,Morris College,The Citadel,1,Morris College
401497115,2022-11-15,Bushnell University,Oregon State,1,Oregon State
401479698,2022-11-16,Iowa,Seton Hall,1,Seton Hall
401482957,2022-11-16,Southern Indiana,Notre Dame,1,Notre Dame
401482967,2022-11-16,Michigan,Pittsburgh,1,Pittsburgh
401483232,2022-11-16,Florida Gulf Coast,Tennessee,1,Tennessee
401483310,2022-11-16,Gonzaga,Texas,1,Texas
401483393,2022-11-16,Eastern Illinois,Ohio State,1,Ohio State
401483434,2022-11-16,VCU,Arizona State,1,VCU
401486707,2022-11-16,Presbyterian,UAB,1,UAB
401487409,2022-11-16,Harvard,Northeastern,1,Harvard
401488643,2022-11-16,Texas Southern,Houston,1,Texas Southern
401488714,2022-11-16,Charleston Southern,Tulane,1,Tulane
401488794,2022-11-16,Cleveland State,Canisius,1,Canisius
401488794,2022-11-16,Cleveland State,Canisius,3,Canisius
401488812,2022-11-16,Arkansas-Pine Bluff,Kent State,1,Kent State
401488829,2022-11-16,Cal State Bakersfield,Idaho,1,Idaho
401489015,2022-11-16,Southern,Saint Mary's,1,Southern
401489052,2022-11-16,Missouri State,BYU,1,BYU
401489565,2022-11-16,Ball State,Omaha,1,Ball State
401489656,2022-11-16,Hampton,East Carolina,1,East Carolina
401489673,2022-11-16,Cincinnati,Northern Kentucky,1,Cincinnati
401489692,2022-11-16,Sacred Heart,UMass Lowell,1,UMass Lowell
401490464,2022-11-16,Delaware State,Columbia,1,Columbia
401490524,2022-11-16,William & Mary,American University,1,American University
401490546,2022-11-16,Army,Siena,1,Army
401490546,2022-11-16,Army,Siena,3,Army
401491695,2022-11-16,Evergreen State,Portland State,1,Evergreen State
401491739,2022-11-16,Averett,Radford,1,Radford
401491866,2022-11-16,Ohio,Detroit Mercy,1,Ohio
401491890,2022-11-16,Southeast Missouri State,Evansville,1,Evansville
401492204,2022-11-16,Trinity Baptist College,Bethune-Cookman,1,Bethune-Cookman
401492435,2022-11-16,Marist,Lehigh,1,Lehigh
401493618,2022-11-16,Valparaiso,Chicago State,1,Chicago State
401493665,2022-11-16,Oakland,Toledo,1,Toledo
401493673,2022-11-16,West Virginia Wesleyan,Robert Morris,1,Robert Morris
401493934,2022-11-16,San Francisco,Fresno State,1,San Francisco
401496630,2022-11-16,South Dakota State,Arkansas,1,Arkansas
401496937,2022-11-16,Mid-Atlantic Christian,North Carolina Central,1,North Carolina Central
401479699,2022-11-17,Nebraska,St. John's,1,St. John's
401482923,2022-11-17,Northern Illinois,Georgia Tech,1,Northern Illinois
401482994,2022-11-17,Old Dominion,Virginia Tech,1,Old Dominion
401483190,2022-11-17,South Dakota,Mississippi State,1,South Dakota
401483217,2022-11-17,Colorado State,South Carolina,1,South Carolina
401483238,2022-11-17,Murray State,Texas A&M,1,Texas A&M
401483283,2022-11-17,Kansas City,Kansas State,1,Kansas City
401483301,2022-11-17,UL Monroe,TCU,1,TCU
401483373,2022-11-17,Central Michigan,Minnesota,1,Minnesota
401483400,2022-11-17,Furman,Penn State,1,Furman
401483454,2022-11-17,Colorado,UMass,1,UMass
401483482,2022-11-17,Sam Houston,Utah,1,Sam Houston
401485010,2022-11-17,Norfolk State,Monmouth,1,Norfolk State
401485141,2022-11-17,UC Riverside,Creighton,1,Creighton
401485142,2022-11-17,St. Francis (PA),Butler,1,Butler
401485143,2022-11-17,Long Island University,Marquette,1,Marquette
401485463,2022-11-17,New Orleans,LSU,1,New Orleans
401485511,2022-11-17,Little Rock,East Tennessee State,1,East Tennessee State
401486295,2022-11-17,Pittsburgh,VCU,1,Pittsburgh
401486296,2022-11-17,Michigan,Arizona State,1,Michigan
401486297,2022-11-17,Davidson,Charleston,1,Davidson
401486322,2022-11-17,Boise State,Charlotte,1,Boise State
401486323,2022-11-17,Loyola Chicago,Tulsa,1,Loyola Chicago
401486708,2022-11-17,Albany,Saint Joseph's,1,Saint Joseph's
401486709,2022-11-17,Austin Peay,South Florida,1,South Florida
401487278,2022-11-17,Portland,Air Force,1,Air Force
401487299,2022-11-17,Texas State,UTSA,1,Texas State
401487330,2022-11-17,Stony Brook,Brown,1,Stony Brook
401487401,2022-11-17,Utah State,San Diego,1,Utah State
401487401,2022-11-17,Utah State,San Diego,3,Utah State
401489069,2022-11-17,Utah Tech,Arizona,1,Arizona
401489079,2022-11-17,UT Rio Grande Valley,Texas A&M-Corpus Christi,1,Texas A&M-Corpus Christi
401489482,2022-11-17,California Baptist,Washington,1,California Baptist
401489556,2022-11-17,St. Thomas - Minnesota,Montana,1,St. Thomas - Minnesota
401489572,2022-11-17,North Dakota State,Indiana State,1,Indiana State
401489577,2022-11-17,North Dakota,Elon,1,North Dakota
401489629,2022-11-17,Northwestern State,Illinois State,1,Northwestern State
401489663,2022-11-17,Towson,UNC Greensboro,1,Towson
401489715,2022-11-17,Bryant,Florida Atlantic,1,Florida Atlantic
401490428,2022-11-17,Coppin State,Tennessee Tech,1,Tennessee Tech
401490428,2022-11-17,Coppin State,Tennessee Tech,3,Coppin State
401491223,2022-11-17,Washington College (MD),Loyola Maryland,1,Loyola Maryland
401491877,2022-11-17,Marshall,Miami (OH),1,Marshall
401492244,2022-11-17,Hartford,Boston University,1,Boston University
401492377,2022-11-17,Tennessee State,Southern Illinois,1,Southern Illinois
401492631,2022-11-17,Louisiana Tech,Louisiana,1,Louisiana
401492646,2022-11-17,Wichita State,Richmond,1,Richmond
401493679,2022-11-17,Defiance,Wright State,1,Defiance
401493782,2022-11-17,Merrimack,Troy,1,Troy
401493942,2022-11-17,Samford,Alabama A&M,1,Samford
401494389,2022-11-17,Hofstra,San Jos̩ State,1,Hofstra
401496876,2022-11-17,South Carolina State,Kentucky,1,Kentucky
401479700,2022-11-18,Indiana,Xavier,1,Xavier
401479701,2022-11-18,Villanova,Michigan State,1,Villanova
401479941,2022-11-18,Rider,Stetson,1,Stetson
401479942,2022-11-18,Central Arkansas,Niagara,1,Central Arkansas
401482892,2022-11-18,Boston College,George Mason,1,George Mason
401482900,2022-11-18,Bellarmine,Clemson,1,Clemson
401482909,2022-11-18,Delaware,Duke,1,Delaware
401482917,2022-11-18,Florida,Florida State,1,Florida State
401482958,2022-11-18,Lipscomb,Notre Dame,1,Notre Dame
401482986,2022-11-18,Virginia,Baylor,1,Baylor
401483002,2022-11-18,La Salle,Wake Forest,1,Wake Forest
401483042,2022-11-18,Texas Southern,Auburn,1,Texas Southern
401483052,2022-11-18,Bucknell,Georgia,1,Bucknell
401483209,2022-11-18,UT Martin,Ole Miss,1,UT Martin
401483250,2022-11-18,Morehead State,Vanderbilt,1,Morehead State
401483277,2022-11-18,Southern Utah,Kansas,1,Kansas
401483293,2022-11-18,South Alabama,Oklahoma,1,Oklahoma
401483330,2022-11-18,Pennsylvania,West Virginia,1,West Virginia
401483340,2022-11-18,Illinois,UCLA,1,UCLA
401483385,2022-11-18,Purdue Fort Wayne,Northwestern,1,Purdue Fort Wayne
401483414,2022-11-18,Temple,Rutgers,1,Temple
401483445,2022-11-18,Southern,California,1,California
401485022,2022-11-18,Cal Poly,Stanford,1,Stanford
401485028,2022-11-18,VMI,Longwood,1,Longwood
401485144,2022-11-18,Loyola Marymount,Georgetown,1,Loyola Marymount
401485145,2022-11-18,UNC Wilmington,UConn,1,UConn
401485146,2022-11-18,Santa Clara,DePaul,1,Santa Clara
401485308,2022-11-18,Southern Miss,Liberty,1,Southern Miss
401485309,2022-11-18,Queens University,Green Bay,1,Green Bay
401486298,2022-11-18,Penn State,Virginia Tech,1,Virginia Tech
401486299,2022-11-18,Furman,Old Dominion,1,Furman
401486300,2022-11-18,Colorado State,Charleston,1,Colorado State
401486301,2022-11-18,South Carolina,Davidson,1,Davidson
401486325,2022-11-18,Colorado,Texas A&M,1,Texas A&M
401486326,2022-11-18,UMass,Murray State,1,UMass
401486327,2022-11-18,Charlotte,Tulsa,1,Charlotte
401486337,2022-11-18,Boise State,Loyola Chicago,1,Loyola Chicago
401486358,2022-11-18,UCF,Oklahoma State,1,UCF
401486358,2022-11-18,UCF,Oklahoma State,3,Oklahoma State
401486397,2022-11-18,Vermont,Iona,1,Iona
401486420,2022-11-18,Utah Valley,Morgan State,1,Utah Valley
401486420,2022-11-18,Utah Valley,Morgan State,3,Utah Valley
401486440,2022-11-18,Buffalo,Drake,1,Buffalo
401486441,2022-11-18,Howard,Wyoming,1,Wyoming
401486442,2022-11-18,Tarleton,Belmont,1,Belmont
401487106,2022-11-18,Georgia Southern,Rice,1,Rice
401487321,2022-11-18,Nevada,UT Arlington,1,UT Arlington
401487391,2022-11-18,High Point,UNLV,1,High Point
401487519,2022-11-18,Fairleigh Dickinson,SIU Edwardsville,1,SIU Edwardsville
401487619,2022-11-18,Colgate,Duquesne,1,Duquesne
401487646,2022-11-18,Maryland-Eastern Shore,George Washington,1,George Washington
401487714,2022-11-18,UC San Diego,Navy,1,UC San Diego
401487714,2022-11-18,UC San Diego,Navy,3,Navy
401488144,2022-11-18,UC Santa Barbara,Northern Arizona,1,Northern Arizona
401488201,2022-11-18,Arkansas State,UC Davis,1,Arkansas State
401488221,2022-11-18,Western Michigan,Houston Christian,1,Houston Christian
401488382,2022-11-18,Jacksonville State,Alabama,1,Alabama
401488629,2022-11-18,Campbell,Appalachian State,1,Campbell
401488634,2022-11-18,SE Louisiana,Kennesaw State,1,Kennesaw State
401488645,2022-11-18,Eastern Kentucky,Georgia State,1,Georgia State
401488670,2022-11-18,UNC Asheville,Texas A&M-Commerce,1,UNC Asheville
401488676,2022-11-18,Western Carolina,McNeese,1,Western Carolina
401488682,2022-11-18,Lamar,Lindenwood,1,Lindenwood
401488690,2022-11-18,Gardner-Webb,Wofford,1,Gardner-Webb
401488694,2022-11-18,Lafayette,UMBC,1,UMBC
401488787,2022-11-18,Coastal Carolina,South Carolina Upstate,1,Coastal Carolina
401488795,2022-11-18,Arkansas-Pine Bluff,Cleveland State,1,Cleveland State
401489037,2022-11-18,Cal State Fullerton,Pacific,1,Pacific
401489037,2022-11-18,Cal State Fullerton,Pacific,3,Pacific
401489037,2022-11-18,Cal State Fullerton,Pacific,4,Cal State Fullerton
401489110,2022-11-18,Grambling,Grand Canyon,1,Grand Canyon
401489563,2022-11-18,Troy,St. Thomas - Minnesota,1,Troy
401489590,2022-11-18,Denver,Idaho State,1,Denver
401490511,2022-11-18,Ithaca College,Cornell,1,Cornell
401491662,2022-11-18,Columbia,Maine,1,Columbia
401491682,2022-11-18,Merrimack,Montana,1,Montana
401491689,2022-11-18,Warner Pacific,Montana State,1,Montana State
401491821,2022-11-18,Arcadia University,Drexel,1,Drexel
401492432,2022-11-18,Fairfield,Wagner,1,Wagner
401492442,2022-11-18,Albertus Magnus,Quinnipiac,1,Quinnipiac
401493721,2022-11-18,North Alabama,Mississippi Valley State,1,Mississippi Valley State
401493816,2022-11-18,Loras,Southern Indiana,1,Southern Indiana
401494590,2022-11-18,California Merced,Sacramento State,1,Sacramento State
401479943,2022-11-19,Rider,Central Arkansas,1,Central Arkansas
401479944,2022-11-19,Niagara,Stetson,1,Stetson
401482932,2022-11-19,Miami,Providence,1,Providence
401482941,2022-11-19,Elon,NC State,1,NC State
401482976,2022-11-19,Northeastern,Syracuse,1,Syracuse
401483360,2022-11-19,Saint Louis,Maryland,1,Maryland
401485029,2022-11-19,SIU Edwardsville,VMI,1,VMI
401485147,2022-11-19,The Citadel,Butler,1,Butler
401486292,2022-11-19,Bowling Green,St. Bonaventure,1,Bowling Green
401486443,2022-11-19,Belmont,George Mason,1,Belmont
401486444,2022-11-19,Buffalo,Howard,1,Buffalo
401487107,2022-11-19,Western Michigan,Rice,1,Rice
401487489,2022-11-19,Central Connecticut,Lafayette,1,Lafayette
401487520,2022-11-19,Fairleigh Dickinson,Longwood,1,Longwood
401487614,2022-11-19,Robert Morris,Dayton,1,Dayton
401487629,2022-11-19,UIC,Fordham,1,Fordham
401487715,2022-11-19,Youngstown State,UC San Diego,1,Youngstown State
401488193,2022-11-19,UC Irvine,Pepperdine,1,Pepperdine
401488211,2022-11-19,University of Saint Katherine,Long Beach State,1,Long Beach State
401488219,2022-11-19,Georgia Southern,Houston Christian,1,Houston Christian
401488630,2022-11-19,Kennesaw State,Appalachian State,1,Appalachian State
401488632,2022-11-19,Campbell,SE Louisiana,1,Campbell
401488646,2022-11-19,Texas A&M-Commerce,Georgia State,1,Georgia State
401488648,2022-11-19,Eastern Kentucky,UNC Asheville,1,Eastern Kentucky
401488677,2022-11-19,Lindenwood,McNeese,1,McNeese
401488679,2022-11-19,Western Carolina,Lamar,1,Western Carolina
401488679,2022-11-19,Western Carolina,Lamar,3,Lamar
401488692,2022-11-19,North Carolina A&T,Gardner-Webb,1,Gardner-Webb
401488698,2022-11-19,Army,William & Mary,1,Army
401488726,2022-11-19,Evansville,SMU,1,SMU
401488813,2022-11-19,Chicago State,Kent State,1,Kent State
401488990,2022-11-19,Utah Tech,Idaho,1,Utah Tech
401489006,2022-11-19,Southeast Missouri State,Bradley,1,Bradley
401489016,2022-11-19,Hofstra,Saint Mary's,1,Hofstra
401489022,2022-11-19,Seattle U,Portland,1,Seattle U
401489053,2022-11-19,Nicholls,BYU,1,Nicholls
401489564,2022-11-19,St. Thomas - Minnesota,Merrimack,1,Merrimack
401489601,2022-11-19,Incarnate Word,Valparaiso,1,Incarnate Word
401489693,2022-11-19,Emerson College,UMass Lowell,1,UMass Lowell
401489716,2022-11-19,Detroit Mercy,Florida Atlantic,1,Detroit Mercy
401489753,2022-11-19,Middle Tennessee,Missouri State,1,Missouri State
401490420,2022-11-19,Fresno State,North Texas,1,Fresno State
401490429,2022-11-19,Coppin State,Marshall,1,Coppin State
401490525,2022-11-19,American University,NJIT,1,NJIT
401491261,2022-11-19,Stonehill,Holy Cross,1,Holy Cross
401491651,2022-11-19,Sacred Heart,Binghamton,1,Binghamton
401491657,2022-11-19,Bryant,Florida International,1,Florida International
401491683,2022-11-19,Troy,Montana,1,Troy
401491803,2022-11-19,Hawaii Pacific,Hawai'i,1,Hawaii Pacific
401491871,2022-11-19,Oklahoma Baptist,Oral Roberts,1,Oral Roberts
401492370,2022-11-19,Princeton,Marist,1,Princeton
401493493,2022-11-19,San Jos̩ State,Northern Colorado,1,Northern Colorado
401493500,2022-11-19,Occidental,UC Riverside,1,Occidental
401493503,2022-11-19,Franklin,IUPUI,1,IUPUI
401493666,2022-11-19,Eastern Michigan,Oakland,1,Oakland
401493666,2022-11-19,Eastern Michigan,Oakland,3,Oakland
401493707,2022-11-19,Indiana South Bend,Ball State,1,Indiana South Bend
401494050,2022-11-19,Stephen F. Austin,South Dakota State,1,South Dakota State
401496879,2022-11-19,South Carolina State,North Florida,1,North Florida
401498233,2022-11-19,Saint Peter's,St. Francis Brooklyn,1,Saint Peter's
401499591,2022-11-19,Houghton College,Hartford,1,Hartford
401482950,2022-11-20,James Madison,North Carolina,1,James Madison
401482968,2022-11-20,Alabama State,Pittsburgh,1,Pittsburgh
401483198,2022-11-20,Mississippi Valley State,Missouri,1,Mississippi Valley State
401483268,2022-11-20,Milwaukee,Iowa State,1,Milwaukee
401483367,2022-11-20,Ohio,Michigan,1,Michigan
401483367,2022-11-20,Ohio,Michigan,3,Michigan
401483380,2022-11-20,Arkansas-Pine Bluff,Nebraska,1,Nebraska
401485050,2022-11-20,VMI,Fairleigh Dickinson,1,Fairleigh Dickinson
401485148,2022-11-20,Wagner,Seton Hall,1,Wagner
401485149,2022-11-20,Delaware State,UConn,1,UConn
401485512,2022-11-20,East Tennessee State,Tennessee Tech,1,East Tennessee State
401486302,2022-11-20,Furman,South Carolina,1,South Carolina
401486303,2022-11-20,Old Dominion,Davidson,1,Davidson
401486304,2022-11-20,Virginia Tech,Charleston,1,Virginia Tech
401486305,2022-11-20,Penn State,Colorado State,1,Penn State
401486338,2022-11-20,Murray State,Tulsa,1,Tulsa
401486339,2022-11-20,UMass,Charlotte,1,Charlotte
401486340,2022-11-20,Texas A&M,Loyola Chicago,1,Texas A&M
401486341,2022-11-20,Colorado,Boise State,1,Colorado
401486359,2022-11-20,DePaul,Oklahoma State,1,DePaul
401486360,2022-11-20,Santa Clara,UCF,1,UCF
401486432,2022-11-20,Green Bay,Utah Valley,1,Green Bay
401486433,2022-11-20,Queens University,Morgan State,1,Morgan State
401486434,2022-11-20,Wake Forest,Loyola Marymount,1,Loyola Marymount
401486434,2022-11-20,Wake Forest,Loyola Marymount,3,Loyola Marymount
401486436,2022-11-20,La Salle,Georgetown,1,Georgetown
401486445,2022-11-20,Drake,Wyoming,1,Drake
401486446,2022-11-20,Tarleton,Boston College,1,Boston College
401486451,2022-11-20,Miami,Maryland,1,Miami
401486452,2022-11-20,Providence,Saint Louis,1,Providence
401486453,2022-11-20,Jackson State,Little Rock,1,Jackson State
401487430,2022-11-20,Siena,Harvard,1,Siena
401487510,2022-11-20,Central Connecticut,UMBC,1,UMBC
401487704,2022-11-20,VCU,Memphis,1,VCU
401487720,2022-11-20,Youngstown State,Navy,1,Youngstown State
401488220,2022-11-20,Western Michigan,Georgia Southern,1,Georgia Southern
401488542,2022-11-20,Prairie View A&M,UT Martin,1,Prairie View A&M
401488631,2022-11-20,SE Louisiana,Appalachian State,1,Appalachian State
401488633,2022-11-20,Kennesaw State,Campbell,1,Campbell
401488647,2022-11-20,UNC Asheville,Georgia State,1,Georgia State
401488649,2022-11-20,Texas A&M-Commerce,Eastern Kentucky,1,Eastern Kentucky
401488675,2022-11-20,SIU Edwardsville,Longwood,1,Longwood
401488678,2022-11-20,Lamar,McNeese,1,McNeese
401488680,2022-11-20,Lindenwood,Western Carolina,1,Western Carolina
401488680,2022-11-20,Lindenwood,Western Carolina,3,Lindenwood
